__time,/camera/pose/header/seq,/camera/pose/header/stamp,/camera/pose/pose/orientation/pitch_deg,/camera/pose/pose/orientation/roll_deg,/camera/pose/pose/orientation/w,/camera/pose/pose/orientation/x,/camera/pose/pose/orientation/y,/camera/pose/pose/orientation/yaw_deg,/camera/pose/pose/orientation/z,/camera/pose/pose/position/x,/camera/pose/pose/position/y,/camera/pose/pose/position/z
1617333636.357001,26921.000000000,1617333636.356344938,-50.790311386,1075.885717164,-0.902788699,0.032446109,0.428580970,-0.004952475,0.015433407,4.355484009,-0.493707806,1.391983509
1617333636.362069,26922.000000000,1617333636.361425638,-50.677326634,1075.894132586,-0.903212726,0.032408763,0.427690715,-0.008665942,0.015399306,4.355470657,-0.493695974,1.392121315
1617333636.366847,26923.000000000,1617333636.366263390,-50.563523022,1075.902078443,-0.903638661,0.032379650,0.426793188,-0.013606898,0.015376546,4.355467319,-0.493687034,1.392256975
1617333636.372215,26924.000000000,1617333636.371337175,-50.449802573,1075.910312421,-0.904063642,0.032342356,0.425896347,-0.017006965,0.015340728,4.355480671,-0.493677467,1.392393351
1617333636.378049,26925.000000000,1617333636.377300024,-50.335878728,1075.917576579,-0.904488087,0.032315399,0.424997121,-0.021162820,0.015314553,4.355508804,-0.493668616,1.392528772
1617333636.381869,26926.000000000,1617333636.381148100,-50.219006722,1075.931592410,-0.904923797,0.032252245,0.424073786,-0.029882176,0.015298733,4.355177402,-0.493705124,1.391962290
1617333636.386975,26927.000000000,1617333636.386331320,-50.105158027,1075.937604193,-0.905346036,0.032229904,0.423174530,-0.032709366,0.015267038,4.355187893,-0.493707746,1.392068982
1617333636.392235,26928.000000000,1617333636.391271114,-49.991562302,1075.944599351,-0.905766487,0.032206461,0.422276467,-0.037388020,0.015246524,4.355211735,-0.493711084,1.392174244
1617333636.397237,26929.000000000,1617333636.396467686,-49.878203751,1075.953222158,-0.906185687,0.032167446,0.421380252,-0.041383379,0.015214817,4.355260849,-0.493723869,1.392272830
1617333636.401902,26930.000000000,1617333636.401261806,-49.763984217,1075.961915584,-0.906607151,0.032129496,0.420476705,-0.045834180,0.015186364,4.355319500,-0.493734300,1.392371058
1617333636.406715,26931.000000000,1617333636.406141043,-49.649910578,1075.969357320,-0.907026887,0.032099240,0.419573873,-0.049730548,0.015158300,4.355393887,-0.493747115,1.392465711
1617333636.411974,26932.000000000,1617333636.411162853,-49.543352284,1075.986102025,-0.907420158,0.032011252,0.418730021,-0.058285860,0.015135342,4.354941368,-0.493849665,1.392161489
1617333636.417760,26933.000000000,1617333636.416195869,-49.428998286,1075.993834467,-0.907839417,0.031974383,0.417824507,-0.061089435,0.015097832,4.354993343,-0.493878067,1.392242312
1617333636.421947,26934.000000000,1617333636.421272039,-49.311901532,1076.004883835,-0.908268213,0.031924807,0.416896254,-0.067570487,0.015076778,4.355060577,-0.493909627,1.392322898
1617333636.427106,26935.000000000,1617333636.426396608,-49.195439767,1076.015781568,-0.908693612,0.031874653,0.415972620,-0.073644716,0.015053431,4.355169773,-0.493938029,1.392404079
1617333636.431954,26936.000000000,1617333636.431312561,-49.077488141,1076.027238638,-0.909123600,0.031824972,0.415036500,-0.081082248,0.015038675,4.355284691,-0.493971556,1.392485380
1617333636.437452,26937.000000000,1617333636.436388969,-48.959540833,1076.039448676,-0.909552813,0.031767864,0.414100140,-0.088185339,0.015018770,4.355420113,-0.494006991,1.392567158
1617333636.441929,26938.000000000,1617333636.441318274,-48.838766425,1076.052017520,-0.909991264,0.031710006,0.413140774,-0.095845739,0.015001469,4.355576515,-0.494046330,1.392643690
1617333636.446907,26939.000000000,1617333636.446269512,-48.725582357,1076.069341079,-0.910402417,0.031623363,0.412241131,-0.106322003,0.014991735,4.354998589,-0.494180828,1.393798113
1617333636.452919,26940.000000000,1617333636.451314211,-48.602452429,1076.082525857,-0.910847425,0.031563751,0.411261976,-0.114935554,0.014979715,4.355146408,-0.494237632,1.393910646
1617333636.457678,26941.000000000,1617333636.456554651,-48.477281365,1076.095070146,-0.911298752,0.031500846,0.410266638,-0.121222336,0.014951213,4.355313778,-0.494296938,1.394021511
1617333636.462123,26942.000000000,1617333636.461421013,-48.352253680,1076.107612028,-0.911748469,0.031439971,0.409271806,-0.128144660,0.014928065,4.355508804,-0.494353116,1.394120455
1617333636.467202,26943.000000000,1617333636.466434002,-48.222994177,1076.120855206,-0.912212253,0.031376403,0.408242673,-0.135817752,0.014907526,4.355721474,-0.494414240,1.394222140
1617333636.472011,26944.000000000,1617333636.471327305,-48.092600314,1076.133529697,-0.912678838,0.031314813,0.407204092,-0.142817856,0.014883628,4.355955601,-0.494477034,1.394321322
1617333636.477146,26945.000000000,1617333636.476491690,-47.958985574,1076.145527390,-0.913155556,0.031256843,0.406139374,-0.149295113,0.014857382,4.356215000,-0.494540185,1.394414663
1617333636.482001,26946.000000000,1617333636.481314421,-47.837428153,1076.157743850,-0.913588583,0.031192586,0.405170500,-0.154928674,0.014827059,4.355007648,-0.494095325,1.394848466
1617333636.487119,26947.000000000,1617333636.486335754,-47.699513956,1076.170991846,-0.914078236,0.031130027,0.404070169,-0.162945499,0.014808060,4.355197906,-0.494134963,1.394924283
1617333636.491900,26948.000000000,1617333636.491314888,-47.561057564,1076.185030559,-0.914568663,0.031061474,0.402964979,-0.171124865,0.014787737,4.355425358,-0.494179755,1.394997954
1617333636.497144,26949.000000000,1617333636.496499300,-47.419909995,1076.197882697,-0.915067077,0.030997440,0.401837945,-0.177902852,0.014760006,4.355667591,-0.494224310,1.395066619
1617333636.502026,26950.000000000,1617333636.501319408,-47.274932368,1076.210718997,-0.915577412,0.030932790,0.400679708,-0.184440224,0.014729705,4.355933666,-0.494270772,1.395130992
1617333636.507189,26951.000000000,1617333636.506422520,-47.128246667,1076.222855568,-0.916092217,0.030871468,0.399507284,-0.190361925,0.014696776,4.356229305,-0.494317621,1.395194650
1617333636.511983,26952.000000000,1617333636.511314869,-46.979773001,1076.236883809,-0.916611969,0.030802716,0.398319542,-0.198528019,0.014675043,4.356547832,-0.494366616,1.395252585
1617333636.517243,26953.000000000,1617333636.516370773,-46.828026276,1076.250771718,-0.917141616,0.030730041,0.397105277,-0.205245437,0.014641703,4.356890202,-0.494417042,1.395306587
1617333636.521891,26954.000000000,1617333636.521318197,-46.688411533,1076.262568455,-0.917626619,0.030686999,0.395986080,-0.216129667,0.014652378,4.356044769,-0.493727833,1.394651651
1617333636.526984,26955.000000000,1617333636.526409149,-46.532342314,1076.275292124,-0.918167889,0.030621812,0.394735843,-0.222384790,0.014618895,4.356367111,-0.493744344,1.394636154
1617333636.532021,26956.000000000,1617333636.531406164,-46.375409869,1076.288672132,-0.918710470,0.030552594,0.393477887,-0.229066383,0.014586668,4.356713772,-0.493763268,1.394617438
1617333636.537201,26957.000000000,1617333636.536383152,-46.213566159,1076.303535565,-0.919268668,0.030469306,0.392180175,-0.235075005,0.014543057,4.357089520,-0.493791670,1.394595385
1617333636.541906,26958.000000000,1617333636.541270733,-46.071220153,1076.321855120,-0.919758558,0.030378191,0.391036898,-0.247549442,0.014544806,4.356448650,-0.494277328,1.394385099
1617333636.547102,26959.000000000,1617333636.546372414,-45.906986530,1076.340739024,-0.920321763,0.030281337,0.389717519,-0.259219592,0.014533179,4.356816292,-0.494336009,1.394330502
1617333636.551919,26960.000000000,1617333636.551324844,-45.741615325,1076.358260589,-0.920886815,0.030188322,0.388388544,-0.268914606,0.014510534,4.357197762,-0.494398713,1.394273639
1617333636.556933,26961.000000000,1617333636.556272268,-45.573259449,1076.376486231,-0.921460271,0.030087141,0.387035012,-0.277927415,0.014479761,4.357606888,-0.494465888,1.394213676
1617333636.562329,26962.000000000,1617333636.561589241,-45.403513520,1076.394265582,-0.922036409,0.029988365,0.385669500,-0.286688005,0.014448611,4.358037472,-0.494537294,1.394151449
1617333636.567391,26963.000000000,1617333636.566443920,-45.231135044,1076.412636791,-0.922619402,0.029885201,0.384281933,-0.295630509,0.014416778,4.358498096,-0.494610310,1.394083738
1617333636.572005,26964.000000000,1617333636.571330309,-45.057933646,1076.432271926,-0.923202991,0.029781576,0.382886231,-0.307603290,0.014405440,4.358978271,-0.494687855,1.394014478
1617333636.577494,26965.000000000,1617333636.576439857,-44.902122153,1076.444326241,-0.923725486,0.029711533,0.381630868,-0.311899856,0.014362216,4.357811451,-0.494756997,1.394830942
1617333636.582081,26966.000000000,1617333636.581333399,-44.723692619,1076.462000154,-0.924322307,0.029615281,0.380191743,-0.321487381,0.014337868,4.358252048,-0.494836539,1.394789696
1617333636.586994,26967.000000000,1617333636.586335659,-44.541703155,1076.476644590,-0.924928129,0.029533522,0.378723294,-0.328128305,0.014299408,4.358740807,-0.494891614,1.394734144
1617333636.592456,26968.000000000,1617333636.591346025,-44.356985062,1076.492544161,-0.925540805,0.029444678,0.377231747,-0.335753451,0.014264525,4.359239101,-0.494961828,1.394676328
1617333636.597261,26969.000000000,1617333636.596571922,-44.168191302,1076.503069757,-0.926163495,0.029388232,0.375706464,-0.340053998,0.014219886,4.359764099,-0.495031416,1.394610763
1617333636.602153,26970.000000000,1617333636.601337194,-43.976645822,1076.515489626,-0.926793039,0.029319286,0.374157906,-0.345249369,0.014175937,4.360316753,-0.495085448,1.394531608
1617333636.609894,26971.000000000,1617333636.609045029,-43.783667379,1076.524626901,-0.927423954,0.029273264,0.372596562,-0.349401760,0.014134236,4.360895157,-0.495140791,1.394448876
1617333636.612236,26972.000000000,1617333636.611343622,-43.585769881,1076.533775814,-0.928068280,0.029222954,0.370994627,-0.352240082,0.014080952,4.361500740,-0.495191276,1.394359827
1617333636.617124,26973.000000000,1617333636.616379499,-43.403665699,1076.541107230,-0.928658545,0.029184453,0.369519502,-0.354609431,0.014033680,4.360488415,-0.495071679,1.395411849
1617333636.621967,26974.000000000,1617333636.621325970,-43.199962257,1076.549218061,-0.929315984,0.029141892,0.367868274,-0.357267503,0.013981363,4.361064911,-0.495112777,1.395343065
1617333636.627000,26975.000000000,1617333636.626420975,-42.995570215,1076.557259666,-0.929972827,0.029096924,0.366210520,-0.359062854,0.013922325,4.361665249,-0.495153993,1.395269871
1617333636.632514,26976.000000000,1617333636.631382942,-42.787583070,1076.568005961,-0.930638313,0.029042417,0.364521712,-0.364760734,0.013885747,4.362278461,-0.495216638,1.395195127
1617333636.637021,26977.000000000,1617333636.636396408,-42.577072614,1076.580761839,-0.931309342,0.028969480,0.362811595,-0.369863558,0.013837720,4.362919807,-0.495276511,1.395116091
1617333636.642055,26978.000000000,1617333636.641450882,-42.364713302,1076.593736682,-0.931983113,0.028894473,0.361085236,-0.374962000,0.013788934,4.363583088,-0.495342672,1.395033240
1617333636.646963,26979.000000000,1617333636.646334648,-42.149894104,1076.609614322,-0.932661831,0.028802931,0.359337360,-0.382399359,0.013749917,4.364270687,-0.495420307,1.394946098
1617333636.651838,26980.000000000,1617333636.651355267,-41.978752884,1076.633111582,-0.933202565,0.028649621,0.357944578,-0.390991504,0.013707042,4.354429245,-0.495102048,1.396796465
1617333636.656960,26981.000000000,1617333636.656409264,-41.758365195,1076.651985825,-0.933893323,0.028536245,0.356149137,-0.399480471,0.013667137,4.354714394,-0.495195895,1.396800637
1617333636.662241,26982.000000000,1617333636.661564827,-41.537065977,1076.672125743,-0.934583604,0.028414847,0.354344845,-0.408889117,0.013631256,4.355030060,-0.495280683,1.396786451
1617333636.666896,26983.000000000,1617333636.666448832,-41.312065320,1076.692278169,-0.935281873,0.028291492,0.352509141,-0.417832445,0.013591405,4.355363846,-0.495378643,1.396776795
1617333636.676702,26984.000000000,1617333636.675913811,-41.085160781,1076.714325673,-0.935982764,0.028154006,0.350656599,-0.427389841,0.013551048,4.355719566,-0.495481014,1.396763325
1617333636.677466,26985.000000000,1617333636.676934004,-40.854805164,1076.734458789,-0.936689973,0.028032102,0.348774195,-0.437088215,0.013517682,4.356100082,-0.495574534,1.396745920
1617333636.682039,26986.000000000,1617333636.681396961,-40.633372468,1076.748431374,-0.937365532,0.027941411,0.346964091,-0.440835602,0.013456979,4.355959892,-0.495835364,1.398660302
1617333636.686808,26987.000000000,1617333636.686349630,-40.397274879,1076.768213169,-0.938082635,0.027817791,0.345032156,-0.449309125,0.013414687,4.356362343,-0.495942533,1.398593187
1617333636.692070,26988.000000000,1617333636.691438675,-40.159097169,1076.787244858,-0.938801885,0.027698828,0.343081713,-0.457466451,0.013372315,4.356781960,-0.496037751,1.398527503
1617333636.697733,26989.000000000,1617333636.696701288,-39.918747892,1076.805408090,-0.939523518,0.027579963,0.341112375,-0.463442663,0.013314866,4.357229710,-0.496137857,1.398453116
1617333636.702015,26990.000000000,1617333636.701342106,-39.675548675,1076.823058711,-0.940249205,0.027470289,0.339117676,-0.471242838,0.013273929,4.357700825,-0.496236235,1.398373127
1617333636.707100,26991.000000000,1617333636.706359386,-39.429832016,1076.840994062,-0.940977931,0.027358901,0.337100655,-0.479426713,0.013235417,4.358191490,-0.496332824,1.398286581
1617333636.711993,26992.000000000,1617333636.711346865,-39.179851048,1076.856480301,-0.941714823,0.027254619,0.335047811,-0.483309387,0.013168487,4.358719826,-0.496431053,1.398197055
1617333636.716958,26993.000000000,1617333636.716391087,-38.951661795,1076.869091672,-0.942382872,0.027178995,0.333171725,-0.489411263,0.013133331,4.357500553,-0.496039033,1.398492575
1617333636.721901,26994.000000000,1617333636.721344948,-38.696234977,1076.885414088,-0.943126857,0.027072087,0.331070662,-0.495007466,0.013077962,4.357938766,-0.496104747,1.398408055
1617333636.727159,26995.000000000,1617333636.726452827,-38.436649913,1076.904478375,-0.943878531,0.026949711,0.328933418,-0.503213634,0.013035954,4.358417988,-0.496201694,1.398317814
1617333636.732139,26996.000000000,1617333636.731459141,-38.174149973,1076.922742579,-0.944633603,0.026827300,0.326770812,-0.509298094,0.012978879,4.358910561,-0.496284187,1.398223639
1617333636.738929,26997.000000000,1617333636.736449957,-37.909590984,1076.942763482,-0.945389986,0.026691204,0.324589610,-0.515854238,0.012920994,4.359426498,-0.496370405,1.398124814
1617333636.746031,26998.000000000,1617333636.744458914,-37.641279159,1076.962141398,-0.946151793,0.026559040,0.322375685,-0.522104077,0.012862396,4.359967709,-0.496462137,1.398025036
1617333636.747087,26999.000000000,1617333636.746361256,-37.371843687,1076.984569395,-0.946911871,0.026408372,0.320150405,-0.530968978,0.012817416,4.360532761,-0.496557504,1.397917390
1617333636.753326,27000.000000000,1617333636.751343727,-37.121771513,1077.004366289,-0.947612226,0.026279723,0.318083048,-0.540445309,0.012789643,4.359478951,-0.496072561,1.398669124
1617333636.756989,27001.000000000,1617333636.756395340,-36.848840737,1077.026540042,-0.948371887,0.026127689,0.315825582,-0.548565273,0.012740253,4.359987259,-0.496134400,1.398554325
1617333636.761890,27002.000000000,1617333636.761538029,-36.576478769,1077.049371704,-0.949124753,0.025969531,0.313571095,-0.556723218,0.012690399,4.360524178,-0.496205568,1.398434997
1617333636.767176,27003.000000000,1617333636.766469240,-36.301261376,1077.070772185,-0.949879706,0.025820829,0.311291128,-0.564246810,0.012639541,4.361082077,-0.496278644,1.398308754
1617333636.771678,27004.000000000,1617333636.771279097,-36.025208857,1077.090768929,-0.950631320,0.025678014,0.309002697,-0.569897026,0.012577641,4.361646652,-0.496343046,1.398179650
1617333636.779899,27005.000000000,1617333636.779531002,-35.746773159,1077.108204921,-0.951383412,0.025551287,0.306692779,-0.573828878,0.012508661,4.362233639,-0.496410817,1.398043871
1617333636.782018,27006.000000000,1617333636.781422138,-35.469820942,1077.127038688,-0.952125967,0.025415562,0.304393202,-0.578962758,0.012446923,4.362837315,-0.496477395,1.397904277
1617333636.786717,27007.000000000,1617333636.786331892,-35.211456230,1077.135292640,-0.952812374,0.025350263,0.302246690,-0.577834863,0.012365378,4.361685276,-0.495889187,1.397923112
1617333636.791975,27008.000000000,1617333636.791405678,-34.934721987,1077.150323100,-0.953543246,0.025235867,0.299945891,-0.579399110,0.012285160,4.362216949,-0.495912373,1.397765040
1617333636.797063,27009.000000000,1617333636.796662569,-34.657938929,1077.162417035,-0.954268038,0.025145417,0.297642618,-0.580921562,0.012212764,4.362761974,-0.495931864,1.397603393
1617333636.801893,27010.000000000,1617333636.801480770,-34.382089462,1077.175504449,-0.954985142,0.025044959,0.295345604,-0.581920547,0.012134060,4.363315582,-0.495952517,1.397442579
1617333636.806668,27011.000000000,1617333636.806278944,-34.108262961,1077.185063711,-0.955690920,0.024967575,0.293063849,-0.580589513,0.012045801,4.363881111,-0.495968491,1.397281170
